compilation,reference,site,Proxy,Latitude,Longitude,recon_anom,weight,ACCESS-ESM1-5,AWI-ESM-1-1-LR,BCC-CSM1-1,CCSM4,CESM2,CNRM-CM5,CSIRO-Mk3-6-0,EC-Earth3,EC-Earth3-LR,FGOALS-f3-L,FGOALS-g2,FGOALS-g3,FGOALS-s2,GISS-E2-1-G,GISS-E2-R,HadGEM2-CC,HadGEM2-ES,HadGEM3-GC31-LL,INM-CM4-8,IPSL-CM5A-LR,IPSL-CM6A-LR,MIROC-ES2L,MIROC-ESM,MPI-ESM-P,MPI-ESM1-2-LR,MRI-CGCM3,MRI-ESM2-0,NESM3,NorESM1-F,NorESM2-LM,UofT-CCSM-4
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-40.78125,330.0,0.01249094307422638,0.7572088465064846,-0.35204577445983887,-0.4554767081405682,0.01603775276417187,-0.09067972096270532,-0.25174795091152197,0.11089163374970075,0.028429066656861478,-0.17402585036438614,-0.16632030463551067,-0.5314545184373856,-0.5540976926557781,-0.2555499849840998,-0.2350311442063783,-0.5048483684659004,-0.3078302964568138,0.14960181713104248,0.01952540874481201,0.005830168724060059,-0.33304762840270996,-0.37563253012280545,-0.3124735080671525,-0.6541925966989715,-0.321796633462211,-0.15972828813267997,-0.2710246165534781,0.062137109154259226,-0.2903725010011379,-0.0168204741044478,-0.02118033915758128,-0.20668453723192215,-0.28951068222522736
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-40.78125,333.75,0.012465961277484894,0.7572088465064846,-0.3716557025909424,-0.6225240230286104,0.01981658984588421,-0.07854187600552719,-0.2597283720970154,0.10823448206431294,-0.005731888537394614,-0.18252614490588442,-0.19374721690540406,-0.5622993111610413,-0.5912854642113972,-0.3000043970532714,-0.2911131353898862,-0.4899076372385025,-0.28808416426181793,0.09689712524414062,0.0013346672058105469,-0.013046503067016602,-0.30535756051540375,-0.3933409811990587,-0.299085954403737,-0.8412461684451281,-0.30349854388645314,-0.15567998838206432,-0.2557988543145094,0.04454320221298299,-0.3354616050362042,0.025919567454944958,-0.19194297865033144,-0.22595571726560593,-0.3493269383907318
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-40.78125,337.5,0.012437880039215088,0.7572088465064846,-0.4738764762878418,-0.5967552771285378,0.005297692853933111,-0.0556280206041504,-0.270014651119709,0.08512843834289019,-0.04196220537457844,-0.20134260401770898,-0.23407548884479212,-0.569299966096878,-0.6182000072179793,-0.2556494844611733,-0.36115117735051183,-0.4995322749018669,-0.27047518640756607,0.09778296947479248,0.0019488334655761719,-0.0667077898979187,-0.22423399984836578,-0.41795134074825807,-0.29805373265577195,-0.9875072997111133,-0.31687613269455944,-0.1430745171763162,-0.24401370739542994,0.012429507220119545,-0.38801488125556716,0.025129838423295456,-0.32935692369937897,-0.2516223341226578,-0.4218681827187537
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-40.78125,341.25,0.01380564458668232,0.7572088465064846,-0.6165893077850342,-0.4956466817171369,-0.015067609628380317,0.011243679776056774,-0.27631741017103195,-0.011151158718761534,-0.06670493592300461,-0.2532564959361821,-0.30503445833002785,-0.5615764260292053,-0.6658969190225182,-0.1971503776730969,-0.431871941302427,-0.5317237079143524,-0.2987184673547745,0.07725799083709717,-0.018769383430480957,-0.19409537315368652,-0.04729137569665909,-0.4748843969218531,-0.3524852097774367,-1.0385119057163104,-0.3626079365420303,-0.1779403143432945,-0.24673974465683562,0.02275028636424093,-0.48661661802426104,0.13690939816561615,-0.3966044560074806,-0.31128130853176117,-0.5740040913224218
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-40.78125,345.0,0.013586143031716347,0.7572088465064846,-0.4926961660385132,-0.31612240384849954,-0.034348594344648604,0.0248579682568717,-0.2498204559087753,-0.020630374509697822,-0.07593727157650942,-0.2732752748871382,-0.3130616866854894,-0.5541497766971593,-0.6877799157296832,-0.18421994009986514,-0.47608952660743364,-0.5833450332283974,-0.33314307779073715,0.0637826919555664,-0.05408525466918945,-0.2910444140434265,0.06811666488647461,-0.49748330475761804,-0.3933842213592692,-1.0439953039413155,-0.3528323661836593,-0.20651772500867144,-0.23093250406816898,0.04089178866930381,-0.5451933180377351,0.19605844671075995,-0.5458695665001869,-0.31013939529657364,-0.6493373289704318
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-40.78125,348.75,0.015703819692134857,0.7572088465064846,-0.31825780868530273,-0.6034459659409683,-0.05860135901209143,-0.09038995354923124,-0.20496544986963272,-0.01403808108082524,-0.09637156681469893,-0.1917928590660759,-0.21113537007045294,-0.5025431364774704,-0.5932895061600735,-0.16152867418713865,-0.39080654102928364,-0.5486336052417755,-0.3844042271375656,0.009429335594177246,-0.08771860599517822,-0.1838473677635193,-0.05057836323976517,-0.4866812362964358,-0.34899238903901075,-1.0684843341285657,-0.28790487153939726,-0.20179718316544126,-0.21188832001465632,0.07542254390767063,-0.2419453202200093,0.04536559365012429,-0.4607527181506157,-0.1436326764523983,-0.3798283860087394
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-40.78125,352.5,0.015400877222418785,0.7572088465064846,-0.36329054832458496,-0.6552455282443146,-0.09875942252063366,-0.1100202301314079,-0.1992524266242981,-0.0590374657444618,-0.10756578952384044,-0.17797697271803406,-0.19351361304559384,-0.5134052932262421,-0.5987310566880488,-0.20168067375198007,-0.34921809716632574,-0.5269979685544968,-0.47829608619213104,-0.002199411392211914,-0.09019100666046143,-0.15718913078308105,-0.305064395070076,-0.4259497085717781,-0.33902714875289747,-0.7575123395245779,-0.27391596498413046,-0.19510607319763734,-0.20621335446125658,0.08458646875774391,-0.24936184516908572,0.10695804249156605,-0.36382268369197845,-0.09010657668113707,-0.2903185263276101
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-40.78125,356.25,0.01726379431784153,0.7572088465064846,-0.4235762357711792,-0.42987895718553537,-0.1379542760477404,-0.12423900693853215,-0.20576169341802597,-0.07548155070822916,-0.11177980095999804,-0.19918128766906318,-0.21481403017999928,-0.5382789373397827,-0.6160689458467566,-0.26143868977669626,-0.3310916215678987,-0.5351096391677856,-0.5676786005496979,-0.04642331600189209,-0.11312627792358398,-0.2200905680656433,-0.48484234511852264,-0.36547404953073925,-0.3742736536742717,-0.5207821153883204,-0.2905467162210206,-0.2486954616564403,-0.2496105939292203,0.06372275563070584,-0.2597781577698444,0.13709111647172406,-0.32592514157295227,-0.06690013036131857,-0.2737463638186456
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-37.96875,0.0,0.011648472398519516,0.7883464276266063,-0.5881052017211914,-0.47350084366379713,-0.19344459135535325,-0.17669330542663303,-0.23181094974279404,-0.09129041563743148,-0.10803703943639996,-0.28365865344994207,-0.28429935107930787,,-0.6383406977411288,-0.38204996567219485,-0.4079265415013076,,,-0.09128451347351074,-0.1586761474609375,,-0.4498899579048157,-0.37462426603036986,-0.43467004432724715,-0.45278838757232864,-0.34410519396472367,-0.3522687132045029,-0.32030610406421955,-0.001735676209635687,-0.2887689301007327,0.03586591139565347,-0.3359978124499322,-0.0705670043826105,-0.34043873101472855
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-37.96875,3.75,0.005126208066940308,0.7883464276266063,-0.6659516096115112,-0.4001614620864172,-0.22778623125847883,-0.1910112461862675,-0.23726403713226318,-0.1263277834210685,-0.10017991509549133,-0.303165180778655,-0.2843844899761714,-0.5799963623285294,-0.6357634816140061,-0.3677923076320439,-0.3988638407559845,-0.4740985780954361,-0.8657239824533463,-0.16607141494750977,-0.16207575798034668,-0.3818761706352234,-0.3946881666779518,-0.37021525788121046,-0.5004995526661751,-0.47129970306227215,-0.31059307341199105,-0.3687259538449126,-0.3417169607765412,-0.0415183493220736,-0.44577349464835936,0.13951674659283314,-0.3959399908781052,-0.1117770783603193,-0.34943491220474243
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-37.96875,7.5,-0.0003997255116701126,0.7883464276266063,-0.6498878002166748,-0.30770309211836716,-0.24881259385907065,-0.2053260007419606,-0.24824198335409164,-0.1337363202724455,-0.09789649023488078,-0.32054862475479384,-0.2717415818008667,-0.5899199396371841,-0.63853096224368,-0.45615361607633537,-0.39998308506588176,-0.47311417758464813,-0.7450212985277176,-0.23840248584747314,-0.17030954360961914,-0.46345627307891846,-0.34542883932590485,-0.36601329420333545,-0.5868051571635712,-0.48476870386116777,-0.33873619095852237,-0.3913238567004398,-0.3710348423266662,-0.07661823426371453,-0.6283513393121535,0.33191894362080293,-0.46473865211009985,-0.16269323974847807,-0.34978343546390533
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-37.96875,11.25,0.0017105210572481155,0.7883464276266063,-0.6222666501998901,-0.30845356464701856,-0.26706929254403844,-0.2161862557982991,-0.2434084191918373,-0.12424618177910357,-0.10444744247212867,-0.3383538151524371,-0.2605961203055047,-0.5946621745824814,-0.6471169260054277,-0.5201163578312844,-0.39652168558497847,-0.46522320806980133,-0.5922699421644211,-0.2289053201675415,-0.18319344520568848,-0.48211002349853516,-0.3176466077566147,-0.3783489809002961,-0.5895345040359535,-0.5307208983689726,-0.43282727674243765,-0.3835333271419695,-0.37997955000266864,-0.0818188101150764,-0.7346035178717969,0.4391942368398155,-0.5175975263118744,-0.22432617098093044,-0.35002168267965317
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-37.96875,15.0,0.004537602886557579,0.7883464276266063,-0.5697033405303955,-0.2958844017500135,-0.2919394499217583,-0.2401280829276905,-0.2520949989557266,-0.12109083863239378,-0.07676413905304294,-0.34806688569906385,-0.25409595061465723,-0.5729309618473053,-0.6661892927217034,-0.5355345685966313,-0.3961660301927707,-0.46932196617126465,-0.4635085463523865,-0.19843578338623047,-0.16775226593017578,-0.4584804177284241,-0.3061991333961487,-0.5491981734218474,-0.5678915171118906,-0.5493701055918405,-0.5710804176890574,-0.38369703155830953,-0.4150493301967752,-0.0915422620334159,-0.6228000008499056,0.2872182875972835,-0.532862089574337,-0.2925148978829385,-0.3554151207208633
