compilation,reference,site,Proxy,Latitude,Longitude,Anom,source_table,weight
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-29.53125,165.0,-0.01771237701177597,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8700869911087115
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-29.53125,168.75,-0.016667064279317856,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8700869911087115
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-29.53125,172.5,-0.018684949725866318,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8700869911087115
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-29.53125,176.25,-0.023462306708097458,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8700869911087115
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-29.53125,180.0,-0.02255057357251644,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8700869911087115
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-29.53125,183.75,-0.021023588255047798,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8700869911087115
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-29.53125,187.5,-0.020154081284999847,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8700869911087115
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-29.53125,191.25,-0.016732245683670044,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8700869911087115
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-29.53125,195.0,-0.009099318645894527,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8700869911087115
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-29.53125,198.75,0.001157676801085472,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8700869911087115
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-29.53125,202.5,0.009176247753202915,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8700869911087115
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-29.53125,206.25,0.016653208062052727,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8700869911087115
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-29.53125,210.0,0.025220341980457306,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8700869911087115
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-29.53125,213.75,0.03164089098572731,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8700869911087115
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-29.53125,217.5,0.0337241031229496,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8700869911087115
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-29.53125,221.25,0.03213850408792496,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8700869911087115
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-29.53125,225.0,0.027752399444580078,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8700869911087115
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-29.53125,228.75,0.01983584836125374,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8700869911087115
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-29.53125,232.5,0.010204506106674671,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8700869911087115
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-29.53125,236.25,0.0005785804241895676,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8700869911087115
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-29.53125,240.0,-0.007465914823114872,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8700869911087115
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-29.53125,243.75,-0.010999726131558418,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8700869911087115
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-29.53125,247.5,-0.01331307366490364,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8700869911087115
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-29.53125,251.25,-0.016892245039343834,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8700869911087115
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-29.53125,255.0,-0.02237272821366787,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8700869911087115
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-29.53125,258.75,-0.024878039956092834,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8700869911087115
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-29.53125,262.5,-0.024461273103952408,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8700869911087115
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-29.53125,266.25,-0.02641426771879196,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8700869911087115
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-29.53125,270.0,-0.028958164155483246,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8700869911087115
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-29.53125,273.75,-0.031676214188337326,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8700869911087115
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-29.53125,277.5,-0.032288044691085815,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8700869911087115
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-29.53125,281.25,-0.023146051913499832,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8700869911087115
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-29.53125,285.0,-0.022336531430482864,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8700869911087115
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-29.53125,288.75,-0.024896547198295593,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8700869911087115
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-29.53125,292.5,-0.02942507714033127,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8700869911087115
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-29.53125,296.25,0.013557962141931057,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8700869911087115
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-29.53125,300.0,0.017697352916002274,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8700869911087115
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-29.53125,303.75,0.02911713346838951,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8700869911087115
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-29.53125,307.5,0.028233453631401062,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8700869911087115
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-29.53125,311.25,0.0023352280259132385,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8700869911087115
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-29.53125,315.0,-0.0076213413849473,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8700869911087115
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-29.53125,318.75,-0.012009793892502785,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8700869911087115
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-29.53125,322.5,-0.012856567278504372,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8700869911087115
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-29.53125,326.25,-0.010125954635441303,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8700869911087115
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-29.53125,330.0,-0.007033447735011578,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8700869911087115
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-29.53125,333.75,-0.009124325588345528,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8700869911087115
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-29.53125,337.5,-0.013182882219552994,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8700869911087115
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-29.53125,341.25,-0.017081880941987038,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8700869911087115
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-29.53125,345.0,-0.024482430890202522,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8700869911087115
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-29.53125,348.75,-0.03310319408774376,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8700869911087115
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-29.53125,352.5,-0.036092814058065414,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8700869911087115
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-29.53125,356.25,-0.03292521834373474,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8700869911087115
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,0.0,-0.024057162925601006,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,3.75,-0.016718097031116486,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,7.5,-0.01282482035458088,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,11.25,-0.020377129316329956,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,15.0,-0.0159698948264122,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,18.75,0.02790558710694313,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,22.5,0.053100816905498505,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,26.25,0.021897098049521446,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,30.0,0.02139854244887829,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,33.75,0.012520236894488335,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,37.5,0.0023449892178177834,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,41.25,0.0013721128925681114,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,45.0,0.01075976062566042,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,48.75,-0.008642422035336494,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,52.5,-0.007990080863237381,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,56.25,-0.007592690177261829,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,60.0,-0.008133596740663052,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,63.75,-0.01019117422401905,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,67.5,-0.011588314548134804,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,71.25,-0.014649844728410244,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,75.0,-0.019687127321958542,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,78.75,-0.025227898731827736,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,82.5,-0.027010828256607056,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,86.25,-0.02772827446460724,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,90.0,-0.03290877491235733,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,93.75,-0.036762554198503494,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,97.5,-0.033283066004514694,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,101.25,-0.025110982358455658,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,105.0,-0.017679650336503983,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,108.75,-0.016992567107081413,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,112.5,-0.023051194846630096,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,116.25,-0.024916289374232292,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,120.0,-0.009844435378909111,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,123.75,-0.009480281732976437,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,127.5,-0.016251927241683006,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,131.25,-0.015639152377843857,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,135.0,0.002262977883219719,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,138.75,0.029998671263456345,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,142.5,0.038969483226537704,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,146.25,0.020120935514569283,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,150.0,0.021546827629208565,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,153.75,-0.013975804671645164,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,157.5,-0.017907818779349327,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,161.25,-0.01645568385720253,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,165.0,-0.016331210732460022,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,168.75,-0.017027052119374275,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,172.5,-0.018140535801649094,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,176.25,-0.020397353917360306,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,180.0,-0.02088429592549801,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,183.75,-0.01819780096411705,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,187.5,-0.01429800596088171,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,191.25,-0.009104221127927303,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,195.0,-0.001385347917675972,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,198.75,0.008065987378358841,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,202.5,0.016196245327591896,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,206.25,0.02315346896648407,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,210.0,0.02990002930164337,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,213.75,0.03258688747882843,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,217.5,0.029475921764969826,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,221.25,0.02415294572710991,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,225.0,0.017193658277392387,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,228.75,0.006469949148595333,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,232.5,-0.004561041481792927,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,236.25,-0.013124249875545502,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,240.0,-0.019728923216462135,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,243.75,-0.02258213423192501,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,247.5,-0.024079978466033936,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,251.25,-0.02744927816092968,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,255.0,-0.03179088607430458,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,258.75,-0.03202085942029953,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,262.5,-0.03186529502272606,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,266.25,-0.03568684682250023,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,270.0,-0.038654129952192307,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,273.75,-0.038405608385801315,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,277.5,-0.03258875384926796,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,281.25,-0.02059491164982319,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,285.0,-0.023031465709209442,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,288.75,-0.03046463429927826,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,292.5,-0.037195853888988495,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,296.25,0.014804134145379066,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,300.0,0.038144975900650024,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,303.75,0.04055539518594742,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,307.5,0.04271308705210686,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,311.25,0.012163025327026844,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,315.0,0.0001050182618200779,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,318.75,-0.005591184366494417,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,322.5,-0.010825160890817642,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,326.25,-0.010980521328747272,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,330.0,-0.010662943124771118,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,333.75,-0.015898462384939194,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,337.5,-0.023495635017752647,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,341.25,-0.02926751971244812,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,345.0,-0.03507668897509575,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,348.75,-0.03980589658021927,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,352.5,-0.03886144980788231,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-26.71875,356.25,-0.032887738198041916,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.8932243011955153
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-23.90625,0.0,-0.027479851618409157,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.9142097557035307
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-23.90625,3.75,-0.02241603657603264,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.9142097557035307
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-23.90625,7.5,-0.018554743379354477,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.9142097557035307
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-23.90625,11.25,-0.02706577070057392,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.9142097557035307
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-23.90625,15.0,0.006663782522082329,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.9142097557035307
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-23.90625,18.75,0.03741386532783508,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.9142097557035307
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-23.90625,22.5,0.08474502712488174,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.9142097557035307
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-23.90625,26.25,0.06140858307480812,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.9142097557035307
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-23.90625,30.0,0.05186484009027481,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.9142097557035307
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-23.90625,33.75,0.022601095959544182,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.9142097557035307
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-23.90625,37.5,0.0017586802132427692,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.9142097557035307
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-23.90625,41.25,0.0024897223338484764,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.9142097557035307
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),-23.90625,45.0,0.0223541259765625,Erbetal2022_6ka_minus_0-1ka_anom.nc,0.9142097557035307
