compilation,reference,site,Proxy,Latitude,Longitude,Anom,source_table,weight
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,162.5,-3.99017333984375,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,165.0,-4.027828216552734,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,167.5,-4.066684722900391,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,170.0,-4.105161666870117,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,172.5,-4.14515495300293,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,175.0,-4.191215515136719,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,177.5,-4.259807586669922,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,180.0,-4.337400436401367,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,182.5,-4.367465972900391,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,185.0,-4.373310089111328,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,187.5,-4.388954162597656,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,190.0,-4.4078521728515625,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,192.5,-4.415943145751953,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,195.0,-4.422300338745117,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,197.5,-4.422245025634766,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,200.0,-4.4117431640625,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,202.5,-4.390254974365234,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,205.0,-4.362358093261719,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,207.5,-4.32366943359375,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,210.0,-4.279628753662109,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,212.5,-4.230510711669922,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,215.0,-4.174732208251953,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,217.5,-4.113096237182617,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,220.0,-4.046087265014648,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,222.5,-3.9831161499023438,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,225.0,-3.922239303588867,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,227.5,-3.8682003021240234,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,230.0,-3.823873519897461,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,232.5,-3.792886734008789,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,235.0,-3.7747631072998047,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,237.5,-3.767629623413086,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,240.0,-3.7661285400390625,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,242.5,-3.7715682983398438,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,245.0,-3.783048629760742,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,247.5,-3.8032798767089844,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,250.0,-3.8335342407226562,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,252.5,-3.874126434326172,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,255.0,-3.9186763763427734,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,257.5,-3.9586448669433594,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,260.0,-3.9894065856933594,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,262.5,-4.001729965209961,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,265.0,-3.9870338439941406,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,267.5,-3.9416122436523438,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,270.0,-3.874185562133789,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,272.5,-3.795560836791992,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,275.0,-3.7276153564453125,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,277.5,-3.69482421875,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,280.0,-3.6366634368896484,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,282.5,-3.373659133911133,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,285.0,-2.519559860229492,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,287.5,-0.9474802017211914,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,290.0,-1.7352943420410156,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,292.5,-2.363762855529785,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,295.0,-5.608222961425781,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,297.5,-4.624540328979492,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,300.0,-4.506513595581055,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,302.5,-3.167482376098633,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,305.0,-3.070568084716797,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,307.5,-3.4291248321533203,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,310.0,-3.656566619873047,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,312.5,-4.196987152099609,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,315.0,-4.673637390136719,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,317.5,-4.373954772949219,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,320.0,-4.333028793334961,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,322.5,-2.563516616821289,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,325.0,-2.6005115509033203,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,327.5,-2.637073516845703,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,330.0,-2.745077133178711,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,332.5,-2.8421764373779297,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,335.0,-2.9692764282226562,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,337.5,-3.086446762084961,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,340.0,-3.226102828979492,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,342.5,-3.3656978607177734,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,345.0,-3.519855499267578,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,347.5,-3.6701831817626953,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,350.0,-3.8256454467773438,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,352.5,-3.974285125732422,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,355.0,-4.117238998413086,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-14.210526466369629,357.5,-4.234672546386719,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9694002652941652
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,0.0,-4.357397079467773,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,2.5,-4.441844940185547,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,5.0,-4.4887542724609375,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,7.5,-4.490484237670898,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,10.0,-4.475553512573242,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,12.5,-4.475765228271484,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,15.0,-4.071669578552246,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,17.5,-4.443413734436035,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,20.0,-4.385372161865234,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,22.5,-3.4287939071655273,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,25.0,-3.977407455444336,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,27.5,-4.1631011962890625,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,30.0,-4.395220756530762,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,32.5,-4.303625106811523,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,35.0,-4.016819953918457,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,37.5,-3.9436817169189453,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,40.0,-4.066976547241211,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,42.5,-3.210866928100586,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,45.0,-3.0893325805664062,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,47.5,-3.1774139404296875,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,50.0,-3.38275146484375,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,52.5,-3.3003787994384766,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,55.0,-3.2505359649658203,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,57.5,-3.2824745178222656,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,60.0,-3.324342727661133,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,62.5,-3.3512744903564453,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,65.0,-3.374635696411133,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,67.5,-3.4139175415039062,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,70.0,-3.464733123779297,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,72.5,-3.518848419189453,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,75.0,-3.5649185180664062,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,77.5,-3.6051769256591797,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,80.0,-3.644794464111328,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,82.5,-3.6735305786132812,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,85.0,-3.693185806274414,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,87.5,-3.705730438232422,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,90.0,-3.714214324951172,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,92.5,-3.701824188232422,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,95.0,-3.677396774291992,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,97.5,-3.6652984619140625,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,100.0,-3.655271530151367,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,102.5,-3.6499862670898438,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,105.0,-3.6476669311523438,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,107.5,-3.636791229248047,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,110.0,-3.5881576538085938,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,112.5,-3.4975738525390625,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,115.0,-3.366809844970703,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,117.5,-3.1525230407714844,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,120.0,-2.9091949462890625,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,122.5,-2.532022476196289,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,125.0,-2.3059329986572266,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,127.5,-3.024404525756836,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,130.0,-4.229167938232422,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,132.5,-3.985820770263672,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,135.0,-4.002288818359375,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,137.5,-4.01063346862793,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,140.0,-4.058374404907227,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,142.5,-4.541006088256836,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,145.0,-3.7843475341796875,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,147.5,-3.7678661346435547,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,150.0,-3.8183822631835938,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,152.5,-3.9467391967773438,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,155.0,-4.040220260620117,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,157.5,-4.046117782592773,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,160.0,-4.060970306396484,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,162.5,-4.067607879638672,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,165.0,-4.080516815185547,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,167.5,-4.1103363037109375,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,170.0,-4.148408889770508,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,172.5,-4.194379806518555,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,175.0,-4.245595932006836,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,177.5,-4.296237945556641,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,180.0,-4.33226203918457,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,182.5,-4.347866058349609,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,185.0,-4.361551284790039,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,187.5,-4.376676559448242,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,190.0,-4.388795852661133,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,192.5,-4.3901824951171875,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,195.0,-4.386247634887695,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,197.5,-4.373712539672852,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,200.0,-4.349128723144531,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,202.5,-4.312934875488281,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,205.0,-4.270212173461914,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,207.5,-4.217571258544922,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,210.0,-4.158660888671875,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
Osman,Osman et al. 2021,,LGMR SAT (assim.),-12.315789222717285,212.5,-4.093852996826172,Osman_LGMR_21ka_SAT_anom_climo.nc,0.9769868317178941
